"","MM","GS","group"
"H2AZ1",0.633897023811444,0.221615632866073,TRUE
"H2AZ2",0.313783683681417,0.0785481016116445,FALSE
"H3C3",0.372601174903724,0.105753653554325,FALSE
"HADHB",0.42491164913463,0.104817952466413,FALSE
"HASPIN",0.840721226192184,0.151464388585941,TRUE
"HAT1",0.38295362004798,0.144258992370419,FALSE
"HAUS1",0.552153943055379,0.0927252054885359,FALSE
"HAUS5",0.607305897679383,0.0451829726124503,FALSE
"HAUS6",0.604225568395411,0.207831928182847,TRUE
"HAUS8",0.472935305894986,0.0969864601196848,FALSE
"HCCS.DT",0.423675440174274,0.0787759960768128,FALSE
"HCFC1",0.535160378560362,0.185107061725115,FALSE
"HDAC1",0.35867743396646,0.0569535620862197,FALSE
"HDAC2",0.502075358837226,0.221945782807234,FALSE
"HEATR6",0.461343769979867,0.21600805754435,FALSE
"HEBP1",0.380196684384628,0.0893184889904997,FALSE
"HELLS",0.885564075697352,0.122291945433738,FALSE
"HERPUD1",0.514811224422381,0.0472403445189792,FALSE
"HJURP",0.917128605686207,0.191899544800494,TRUE
"HLCS.AS1",0.380720892960342,0.0708101560017579,FALSE
"HMGA1",0.490097368153528,0.153692605396687,FALSE
"HMGB2",0.750260233868551,0.100141568840307,FALSE
"HMGN1",0.453023830818209,0.027527312050119,FALSE
"HMGN2",0.415321406895209,0.00516649849952756,FALSE
"HMGN4",0.391223974236914,0.143912116131343,FALSE
"HMMR",0.777175781578691,0.128471619931939,FALSE
"HNRNPA2B1",0.433999416157961,0.038796030828497,FALSE
"HNRNPA3",0.613942072843557,0.124008899540409,FALSE
"HNRNPD",0.371764845114438,0.115407832870109,FALSE
"HNRNPH3",0.435413130239165,0.143071979030877,FALSE
"HNRNPL",0.531551513944783,0.162520912971611,FALSE
"HNRNPU",0.517017632259708,0.132442874911716,FALSE
"HNRNPUL1",0.489041044015701,0.0864431566733255,FALSE
"HROB",0.825060720655758,0.110014352483772,FALSE
"HSF2BP",0.560551880787539,0.108184075076346,FALSE
"HSPA14",0.46479780181194,0.184054013882237,FALSE
"HTR2B",0.420931929658029,0.0345317793612428,FALSE
"IBSP",0.360501118128404,0.139521688507366,FALSE
"IFT172",0.403181008564671,0.142577050788378,FALSE
"IFT56",0.364624194246116,0.127598681594607,FALSE
"IFT80",0.48647217709835,0.0798291291528307,FALSE
"IGF2BP1",0.43156873504649,0.0197696531909872,FALSE
"IGF2BP3",0.550215341741902,0.135100340410883,FALSE
"IGSF1",0.381255146906188,0.000957878123435626,FALSE
"IGSF3",0.479446774473338,0.12201324951772,FALSE
"IKBIP",0.497142065300144,0.200233278269228,FALSE
"ILDR1",0.391556418794993,0.0418664816432835,FALSE
"ILF3",0.681507641931221,0.171560404208625,TRUE
"IMMP2L",0.495068375895722,0.169811780998712,FALSE
"INAVA",0.506197588662719,0.0700824720815003,FALSE
"INCENP",0.666619371801985,0.147007930950403,FALSE
"INTS7",0.352888359897719,0.0178292653396511,FALSE
"IPO9",0.467809433795561,0.0600661708991614,FALSE
"IQCB1",0.573280366779262,0.0856708488259916,FALSE
"IQCC",0.44738497998031,0.0618851646737441,FALSE
"IQCD",0.321751078196536,0.126572004325772,FALSE
"IQGAP3",0.62806003051218,0.0844961128479244,FALSE
"ISCU",0.549059223286925,0.0708198865297309,FALSE
"ITGB3BP",0.489697257079508,0.0823124430215838,FALSE
"ITM2B",0.365988372882617,0.0876136779248739,FALSE
"ITPKA",0.411984251095008,0.1299857254564,FALSE
"KBTBD11",0.460946894925328,0.0449896643857428,FALSE
"KBTBD11.AS1",0.476529403366006,0.0474763133516904,FALSE
"KCND3",0.43421871537736,0.0510583330425074,FALSE
"KCNMB3",0.508166911113601,0.0783460040357318,FALSE
"KDSR",0.381214166323327,0.0211159691224506,FALSE
"KHDRBS1",0.513074161939142,0.149742695003443,FALSE
"KHSRP",0.474724743820656,0.0970656179768978,FALSE
"KIAA1328",0.359568535982153,0.071356603900436,FALSE
"KIF11",0.925663786720514,0.220045921364548,TRUE
