"","MM","GS","group"
"ETFRF1",0.671231469212874,0.257035698593149,TRUE
"ETNK2",0.759587315301094,0.244590384080546,TRUE
"ETNPPL",0.770382942809021,0.254014457805911,TRUE
"EVA1A",0.674712036232967,0.206112673601251,TRUE
"F10",0.632809017037892,0.153717550026718,TRUE
"F11",0.78458701402103,0.254615043822011,TRUE
"F11.AS1",0.499361571869951,0.202477451188635,FALSE
"F12",0.83799703343934,0.248424795317067,TRUE
"F13B",0.842785427553164,0.186926901825764,TRUE
"F2",0.791147254845068,0.11377425476912,FALSE
"F5",0.738151106726794,0.170675733563544,TRUE
"F7",0.758440229039268,0.163200630546843,TRUE
"F9",0.754158514162416,0.207505638232237,TRUE
"FAAH",0.575342462491386,0.267435223391713,FALSE
"FABP1",0.515598939742714,0.0526825747686128,FALSE
"FAH",0.752443349729536,0.226202467918245,TRUE
"FAM117B",0.665124387117709,0.202221023678991,TRUE
"FAM20A",0.617401825328385,0.124145878401141,FALSE
"FAM210B",0.643208609082952,0.190659206281372,TRUE
"FAXDC2",0.578326705396072,0.180668723321188,FALSE
"FBP1",0.683774229402036,0.221010950680858,TRUE
"FBXO7",0.59284147610725,0.19668194391087,FALSE
"FDX1",0.696051195464135,0.226825123627835,TRUE
"FETUB",0.756864071244447,0.218781919338364,TRUE
"FGA",0.686075696375609,0.136291231306064,FALSE
"FGB",0.602951620953101,0.0684685301450617,FALSE
"FGG",0.652576513916606,0.141706960983238,FALSE
"FGGY",0.608447883680902,0.236847900535841,TRUE
"FH",0.660903675803015,0.159534995116422,TRUE
"FHDC1",0.598793516499859,0.129961195920182,FALSE
"FITM1",0.558870938704795,0.231189353846227,FALSE
"FMO3",0.691734803170556,0.241215576126744,TRUE
"FMO4",0.743162068638388,0.291161211759261,TRUE
"FMO5",0.707492589260945,0.121575523991922,FALSE
"FNDC5",0.545238270996082,0.268756292397906,FALSE
"FOXA2",0.598366702837886,0.0464639349733997,FALSE
"FRAS1",0.631983592847225,0.212208064828437,TRUE
"FRMD5",0.572130785273631,0.164112444760484,FALSE
"FRRS1",0.628441410834107,0.18335508565614,TRUE
"FTCD",0.648924248596767,0.101287169621099,FALSE
"FTCDNL1",0.705766803185363,0.289104573969524,TRUE
"FUOM",0.731569828825758,0.169094996854876,TRUE
"FYB2",0.634046846064792,0.172945613782484,TRUE
"G6PC1",0.728680636660268,0.202049203902152,TRUE
"G6PC3",0.576328834950815,0.141321678968051,FALSE
"GADD45A",0.627830054822932,0.327642427708841,TRUE
"GAMT",0.618615337538784,0.187686994462496,TRUE
"GAS2",0.639952565715581,0.0280415468888101,FALSE
"GATM",0.668323717945116,0.193161035375103,TRUE
"GBA3",0.661940603523238,0.25388101531591,TRUE
"GBP7",0.666233506847603,0.167457228764219,TRUE
"GC",0.649946094362919,0.194835979203462,TRUE
"GCDH",0.718083051626325,0.227017361747373,TRUE
"GCKR",0.639574446041926,0.142694700754562,FALSE
"GCLC",0.599081042901422,0.195656180680145,FALSE
"GFOD2",0.571541526560263,0.265020436805036,FALSE
"GGCX",0.639282154955693,0.17421931177796,TRUE
"GIPR",0.636943436545262,0.178898113914725,TRUE
"GIT1",0.636720282380364,0.16751669728404,TRUE
"GJB1",0.66139524526665,0.141719925436278,FALSE
"GLOD5",0.563837197684173,0.192265414596298,FALSE
"GLTPD2",0.471473840205685,0.0480381432809865,FALSE
"GLYAT",0.79367860448468,0.258782592392771,TRUE
"GLYATL1",0.852306520872949,0.289989956189382,TRUE
"GLYCTK",0.824679914125221,0.158088875996747,TRUE
"GMNC",0.589376596941588,0.129626289175059,FALSE
"GNE",0.608099209822999,0.278868826963525,TRUE
"GOLT1A",0.519905628569699,0.0394916162598364,FALSE
"GOT2",0.621348089996383,0.239525619449181,TRUE
"GPAM",0.596494690108295,0.140822785801701,FALSE
"GPC2",0.603420610825758,0.1744765231708,TRUE
"GPD1",0.678297204509194,0.302616642637509,TRUE
"GPHN",0.581914091338306,0.266835404479914,FALSE
"GPLD1",0.69029569431546,0.221930719687747,TRUE
"GPT",0.681713213671758,0.167825736020683,TRUE
"GPT2",0.596348275910591,0.200108472888723,FALSE
"GRHPR",0.757663873006218,0.281939532599715,TRUE
"GSTA1",0.694561458229193,0.158819043099599,TRUE
"GSTA12P",0.602766571590446,0.21927574169765,TRUE
"GSTA2",0.544194166702048,0.1809420302047,FALSE
"GSTK1",0.630799102619105,0.262008796553282,TRUE
"GSTZ1",0.577550861584133,0.317913661517174,FALSE
"GYS2",0.665028440097642,0.28419621303573,TRUE
"HAAO",0.784821374507821,0.248114472617317,TRUE
"HACL1",0.654715207172283,0.13246862620292,FALSE
"HADH",0.704977341001115,0.3024684700718,TRUE
"HAGH",0.789383852963551,0.266913859612482,TRUE
"HAO1",0.882684054526639,0.218417292131134,TRUE
"HAO2",0.615333681988088,0.292172370992902,TRUE
"HDAC6",0.684376658143709,0.323136394843077,TRUE
"HGD",0.735774235862436,0.189133520531166,TRUE
"HIBADH",0.652391411127488,0.249398709381752,TRUE
"HIBCH",0.680089486955578,0.281438667426756,TRUE
"HIGD1A",0.59551096625959,0.169905162498955,FALSE
"HJV",0.776427972722836,0.175020819397029,TRUE
"HLF",0.637546965333905,0.171545378279745,TRUE
"HLMR1",0.712931141408444,0.184794251621738,TRUE
"HMGCL",0.718715388443583,0.235982504480954,TRUE
"HMGCS2",0.769748868544187,0.203704938093055,TRUE
"HNF4A",0.765874038596994,0.118796229568254,FALSE
"HNF4A.AS1",0.770126835239577,0.206300386085427,TRUE
"HNMT",0.630565170075851,0.174834399100634,TRUE
"HOMER3",0.678275655320919,0.160892533389913,TRUE
"HORMAD2",0.555073373792299,0.210809250669035,FALSE
"HOXB9",0.57434929708652,0.128959728534772,FALSE
"HP",0.758543744686847,0.216004062109774,TRUE
"HPD",0.726542084576602,0.205965999346598,TRUE
"HPN",0.67351602932477,0.141581024435755,FALSE
"HPR",0.845493653191525,0.223828731973389,TRUE
"HPX",0.80338186220029,0.202297362652508,TRUE
"HRG",0.677348721779762,0.135109387478981,FALSE
"HRG.AS1",0.625886674713036,0.094631680575333,FALSE
"HRK",0.538902987181827,0.0970223692129364,FALSE
"HSD11B1",0.628738243690773,0.227815521202874,TRUE
"HSD11B1.AS1",0.566715810673585,0.161339171608081,FALSE
"HSD17B4",0.768321640085757,0.264813407090649,TRUE
"HSD17B6",0.836949378496783,0.243616750195212,TRUE
"HSD17B8",0.71235023718435,0.246005022717668,TRUE
"HSDL2",0.659304528771832,0.214241561397505,TRUE
"HYAL1",0.674683783750237,0.209871495336098,TRUE
"IDNK",0.615583402821115,0.190419587277195,TRUE
"IGDCC4",0.613390269286286,0.212370322945526,TRUE
"IGSF23",0.739573013282792,0.22867656523198,TRUE
"IL1RN",0.486546292177019,0.117462115046234,FALSE
"IL27",0.778998024318289,0.243394975660573,TRUE
"IL6R",0.61907330430327,0.113519925743682,FALSE
"IL6R.AS1",0.556282819030528,0.140466041947056,FALSE
"INHBC",0.733452258476134,0.221231374594835,TRUE
"INPP5J",0.605377743997813,0.207379466136731,TRUE
"INSIG1",0.713970486816388,0.186654728741118,TRUE
"IQGAP2",0.707553856397175,0.199695575803838,TRUE
"ISOC1",0.711799190965169,0.139269065484199,FALSE
"ITIH1",0.811809673602062,0.124522947048449,FALSE
"ITIH2",0.592876158242596,0.127395386102759,FALSE
"ITIH3",0.770418295495219,0.150443102568506,TRUE
"ITIH4",0.508060582376241,0.00412337975817262,FALSE
"ITPR2",0.617730255542898,0.164692944971795,TRUE
"IVD",0.750808790349888,0.301507988030559,TRUE
"IYD",0.694208097133395,0.272235446132225,TRUE
"KARS1P2",0.424443834276596,0.0397419976505231,FALSE
"KCNJ8",0.66588675667152,0.245777036986938,TRUE
"KCTD10",0.623263935449177,0.126375725921543,FALSE
"KDSR.DT",0.594917226625915,0.230657954001985,FALSE
