"","MM","GS","group"
"DEPP1",0.350641289395881,0.0167165981673255,FALSE
"DFFBP1",0.370284963092538,0.152854912422782,FALSE
"DGKZP1",0.353281994365968,0.0278841998208238,FALSE
"DHDH",0.459391580878521,0.152936871174471,FALSE
"DHODH",0.624334293450574,0.229938876684085,TRUE
"DHX37",0.411857081229761,0.181775139158344,FALSE
"DIAPH3",0.634600567814877,0.161980499481709,TRUE
"DKC1",0.385694006648648,0.135682337695846,FALSE
"DLGAP5",0.882507542789072,0.312838448216618,TRUE
"DLK2",0.382807661770285,0.186466715421139,FALSE
"DLST",0.431440204073374,0.200101635567072,FALSE
"DMC1",0.517544935672132,0.109833671314512,FALSE
"DNA2",0.647901745529645,0.170730871424244,TRUE
"DNASE1L3",0.624124808881378,0.219235707477509,TRUE
"DNMT1",0.746580771428279,0.170769433812574,TRUE
"DNMT3B",0.651779647783754,0.20252551046075,TRUE
"DONSON",0.628249357070984,0.175515839768015,TRUE
"DOT1L",0.505089037522307,0.0418234241764273,FALSE
"DPF2",0.408019836478046,0.200212136358899,FALSE
"DQX1",0.497671392056706,0.179141668384056,FALSE
"DR1",0.46814563702126,0.087774156897282,FALSE
"DROSHA",0.479808961812401,0.152506251768053,FALSE
"DSCC1",0.628726456599972,0.314324667685044,TRUE
"DSG2",0.461043239959549,0.0978668754956418,FALSE
"DSN1",0.708808567019864,0.214958804646065,TRUE
"DTL",0.869257891062394,0.320519056372738,TRUE
"DTYMK",0.544897004263215,0.220993603031568,FALSE
"DUSP9",0.454771971385649,0.200034264063827,FALSE
"DVL3",0.555840391054833,0.180968668489592,FALSE
"DYNC1LI1",0.304361787315863,0.216596330997184,FALSE
"DYNLRB2",0.342911329221076,0.0981004149367406,FALSE
"E2F1",0.779913706414939,0.277788433328962,TRUE
"E2F2",0.832490981102642,0.293382637182197,TRUE
"E2F3",0.473506565006585,0.21827280943859,FALSE
"E2F6",0.554136297630797,0.170104532580885,FALSE
"E2F7",0.681135014035025,0.134974140068029,FALSE
"E2F8",0.835131592994412,0.241902104335012,TRUE
"ECT2",0.852328138183678,0.269850873029569,TRUE
"EDC3",0.418384497169372,0.217887158744466,FALSE
"EED",0.41216788866309,0.18021140857894,FALSE
"EFCAB6",0.409333658858376,0.213416657101882,FALSE
"EFTUD2",0.470456255617627,0.149236165878287,FALSE
"EHMT2.AS1",0.471303264913137,0.193327386091745,FALSE
"EIF5",0.366537468165576,0.231781301853348,FALSE
"ELFN1",0.46211535391948,0.216549365404768,FALSE
"ELOVL3",0.425986426850677,0.157979917496492,FALSE
"EME1",0.872040799932257,0.280834441129642,TRUE
"ENAH",0.345369897096027,0.177915357858429,FALSE
"EPPK1",0.42778451068308,0.233072195070098,FALSE
"ERCC6L",0.895823588104077,0.300946600563042,TRUE
"ERI1",0.332028226431538,0.132802740798803,FALSE
"ESCO2",0.75543367212196,0.233050346250859,TRUE
"ESPL1",0.727604016766056,0.182093062302514,TRUE
"ETFA",0.557312513863722,0.241874647013671,FALSE
"EWSR1",0.401264053787428,0.166775131742522,FALSE
"EXO1",0.887986630092892,0.322024194564903,TRUE
"EXO5",0.425237269878556,0.0677162855201631,FALSE
"EXOG",0.363721562410933,0.147927971536206,FALSE
"EZH2",0.872202937339207,0.290629969692154,TRUE
"FAAP24",0.610250951819828,0.296013297511269,TRUE
"FABP4",0.505164354831975,0.234510544719681,FALSE
"FABP6",0.361088473106484,0.192553041315561,FALSE
"FAM107A",0.530633818380701,0.210983237340657,FALSE
"FAM111A",0.39138667459134,0.0489482849510842,FALSE
"FAM111B",0.698401181191389,0.178852739834845,TRUE
"FAM200C",0.547309495510307,0.239583914368054,FALSE
"FAM20C",0.376829588113237,0.0888007440240731,FALSE
"FAM222A",0.375243739594923,0.105867903791236,FALSE
"FAM24B",0.441788791224804,0.260759277604325,FALSE
"FAM43A",0.422082398442241,0.126277888606091,FALSE
"FAM72A",0.800003544374384,0.220555625505133,TRUE
"FAM72B",0.818814454814314,0.217567545474384,TRUE
"FAM72D",0.767700130222362,0.310606811648251,TRUE
"FAM83D",0.572880982028929,0.15148312063187,FALSE
"FANCA",0.553456472242006,0.166327516784566,FALSE
"FANCB",0.832035810970007,0.314428037427085,TRUE
"FANCD2",0.910132534648859,0.339645724206425,TRUE
"FANCE",0.709220413700712,0.225949072625925,TRUE
"FANCG",0.607586046553965,0.238225465248536,TRUE
"FANCI",0.891738092697228,0.309843979605496,TRUE
"FBXL19.AS1",0.422957463621118,0.173159570844889,FALSE
"FBXO43",0.761015225146943,0.267720002044863,TRUE
"FBXO45",0.475806968342489,0.168216211977419,FALSE
"FBXO5",0.737952492911054,0.126159090092598,FALSE
"FBXO8",0.406074032941943,0.224181635271166,FALSE
"FDPSP8",0.365355833222029,0.0738699229797091,FALSE
"FEN1",0.756498983443332,0.276863283691421,TRUE
"FER1L4",0.464880603833055,0.189709871395595,FALSE
"FER1L5",0.48526453441111,0.160275674334094,FALSE
"FIGNL1",0.561806454445454,0.155735530143406,FALSE
"FLVCR1",0.489769993872639,0.282588414317681,FALSE
"FMO1",0.376564463143278,0.0951859905781889,FALSE
"FOXD2.AS1",0.473502942087527,0.167488318230454,FALSE
