"","MM","GS","group"
"ATF7IP2",0.683611866822986,0.163160769247468,TRUE
"ATP2B2",0.427210241222258,0.144399082183059,FALSE
"AZGP1",0.824059674233443,0.226781114384736,TRUE
"AZGP1P2",0.645553510993281,0.170950868660066,TRUE
"BAAT",0.749419989413986,0.155183313138647,TRUE
"BAK1",0.573240949750163,0.174355034001358,FALSE
"BCKDHB",0.651351524539425,0.16600886974831,TRUE
"BDH1",0.839761352452575,0.308302067224653,TRUE
"BHMT",0.754806514895169,0.203161187708518,TRUE
"BHMT2",0.732933985160518,0.191526983599445,TRUE
"BLVRB",0.527742718486987,0.135554116456435,FALSE
"BNIP3",0.618380414451619,0.0601740184320251,FALSE
"BPHL",0.736436946893395,0.178955707131308,TRUE
"BTD",0.717023356240295,0.152018103337139,TRUE
"C11orf54",0.683204360535908,0.172999041154517,TRUE
"C11orf71",0.593454286599955,0.0788643575704926,FALSE
"C15orf39",0.608374949291304,0.133337214403644,FALSE
"C1orf115",0.679460311201814,0.170630785338988,TRUE
"C1R",0.540716966474919,0.162093174015369,FALSE
"C1RL",0.551447390576574,0.196394523580196,FALSE
"C1S",0.684417881913845,0.239699395862362,TRUE
"C2",0.559966740036448,0.164036472115538,FALSE
"C2orf72",0.510362028035868,0.126342877564669,FALSE
"C3",0.639729015793089,0.188145499112556,TRUE
"C3orf85",0.597248015171707,0.181912162856377,FALSE
"C4BPA",0.686985901522435,0.210568260392191,TRUE
"C4BPB",0.746622503499409,0.206254129557439,TRUE
"C5",0.513593096328796,0.17601582265746,FALSE
"C6",0.682703684087187,0.190959271441931,TRUE
"C8A",0.839410136252554,0.205951146822593,TRUE
"C8B",0.785730268075096,0.184325768762713,TRUE
"C8G",0.572976789188467,0.182057308921149,FALSE
"CA5A",0.714482278974666,0.202600441260307,TRUE
"CA9",0.642016841799895,0.278317861112535,TRUE
"CADM1",0.601892126823666,0.165750284594768,TRUE
"CALB2",0.585189392368911,0.139994890623316,FALSE
"CAMSAP3",0.341047843250688,0.088991986410485,FALSE
"CAT",0.812293437496899,0.238677894446578,TRUE
"CBR1",0.599237836842372,0.170921756142936,FALSE
"CCDC38",0.502745537742588,0.210278371533795,FALSE
"CCDC74B",0.660205493946068,0.164938418632297,TRUE
"CCL15",0.463684000563542,0.151715159443098,FALSE
"CCL16",0.798990615141709,0.245881553199657,TRUE
"CCT8P1",0.50932871302212,0.179234914387633,FALSE
"CD14",0.603610446590602,0.181771284914025,TRUE
"CDH23",0.611793188908011,0.0970883713899876,FALSE
"CDHR5",0.70161190010568,0.211434357310303,TRUE
"CDK16",0.630047466916208,0.200903138239943,TRUE
"CDO1",0.818205522234427,0.217144724032057,TRUE
"CEACAM1",0.537772064561789,0.213312558460058,FALSE
"CECR2",0.58376545803654,0.193354641057912,FALSE
"CES1",0.704369207349778,0.123474412714422,FALSE
"CES2",0.809405715650169,0.20572576485066,TRUE
"CES3",0.664167222113973,0.190345808779249,TRUE
"CES4A",0.562264400630049,0.100614152236044,FALSE
"CFAP57",0.566436481477751,0.116377041504742,FALSE
"CFH",0.60535238732715,0.235204537467674,TRUE
"CFHR1",0.528366287287976,0.220229255874487,FALSE
"CFHR2",0.845532157036814,0.257892410924067,TRUE
"CFHR3",0.610340944157465,0.279702884803613,TRUE
"CFHR4",0.772081785783901,0.27587244450187,TRUE
"CFHR5",0.680383115822514,0.202061321866361,TRUE
"CFL2",0.667425198166877,0.11327620643718,FALSE
"CGNL1",0.586709880727008,0.170711604761572,FALSE
"CHAD",0.73478863857995,0.205410054740314,TRUE
"CHMP3",0.604242948515111,0.216460733747811,TRUE
"CHPT1",0.7046159341244,0.177685839911747,TRUE
"CHST13",0.381998975523493,0.10019597348211,FALSE
"CLDN14",0.641195456427343,0.211867805756766,TRUE
"CLPX",0.646235972375289,0.1897077494136,TRUE
"CLYBL",0.649947060108664,0.267387786372518,TRUE
"CMBL",0.708188156025061,0.188256936956002,TRUE
"CMTM8",0.566813149408292,0.126996051990381,FALSE
"CNGA1",0.460258993702298,0.219574224180732,FALSE
"COBLL1",0.624532214634061,0.133400287819092,FALSE
"COL18A1",0.633399015695703,0.22717985937531,TRUE
"COL9A2",0.61964650468899,0.127050097483423,FALSE
